name,ranking,tag_lst,key_major_count,graduate_program_count,doctoral_program_count,is_211,is_985,location_province,location_city,university_type,latitude,longitude
青岛职业技术学院,,"['青岛市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,青岛市,综合院校,35.976472042033166,120.16774746246735
甘肃工业职业技术学院,,"['天水市', '甘肃省教育厅', '工科院校']",0,,,False,False,甘肃省,天水市,工科院校,22.538315850554728,113.99670641466334
吉林建筑大学城建学院,,"['长春市', '吉林省教育厅', '工科院校']",0,,,False,False,吉林省,长春市,工科院校,43.84356783457924,126.55563450495482
山东杏林科技职业学院,,"['济南市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,济南市,综合院校,36.06829218188574,115.59394438041035
昆明冶金高等专科学校,,"['昆明市', '云南省教育厅', '工科院校']",0,,,False,False,云南省,昆明市,工科院校,24.8885032435179,102.4479737329937
广东新安职业技术学院,,"['深圳市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,深圳市,综合院校,34.73438332734371,112.14060970841214
宁夏工业职业学院,,"['银川市', '宁夏回族自治区教育厅', '工科院校']",0,,,False,False,宁夏省,银川市,工科院校,38.464453346515356,106.17116945214102
阿克苏职业技术学院,,"['阿克苏地区', '新疆维吾尔自治区教育厅', '综合院校']",0,,,False,False,新疆省,阿克苏地区,综合院校,41.19810790855086,80.30656702213572
长春建筑学院,,"['长春市', '吉林省教育厅', '工科院校']",0,,,False,False,吉林省,长春市,工科院校,43.70358915991699,125.53074921471864
泰山职业技术学院,,"['泰安市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,泰安市,综合院校,36.22851520097881,117.1821959525823
牡丹江大学,,"['牡丹江市', '黑龙江省教育厅', '综合院校']",0,,,False,False,黑龙江省,牡丹江市,综合院校,44.605524148659256,129.3821974378843
曲阜远东职业技术学院,,"['济宁市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,济宁市,综合院校,35.78718103490072,117.11955917547422
威海职业学院,,"['威海市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,威海市,综合院校,37.45290698398962,121.94660401300185
昌吉职业技术学院,,"['昌吉回族自治州', '新疆维吾尔自治区教育厅', '工科院校']",0,,,False,False,新疆省,昌吉回族自治州,工科院校,44.02816536555821,87.31780083427405
巴音郭楞职业技术学院,,"['巴音郭楞蒙古自治州', '新疆维吾尔自治区教育厅', '工科院校']",0,,,False,False,新疆省,巴音郭楞蒙古自治州,工科院校,42.60861297230021,83.65426213395769
长春科技学院,,"['长春市', '吉林省教育厅', '农业院校']",0,,,False,False,吉林省,长春市,农业院校,43.541262043102726,125.67395043165855
山西同文职业技术学院,,"['晋中市', '山西省教育厅', '工科院校']",0,,,False,False,山西省,晋中市,工科院校,40.63949807870581,117.37778715533908
北京协和医学院,,"['北京市', '国家卫生和计划生育委员会', '医药院校']",18,52,49,False,False,北京市,北京市,医药院校,39.91733807474174,116.42123704321352
佛山职业技术学院,,"['佛山市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,佛山市,综合院校,23.029303994514834,113.12012902881973
吉林动画学院,,"['长春市', '吉林省教育厅', '艺术院校']",0,,,False,False,吉林省,长春市,艺术院校,43.84356783457924,126.55563450495482
天津铁道职业技术学院,,"['天津市', '天津市教育委员会', '工科院校']",0,,,False,False,天津市,天津市,工科院校,39.1788210693654,117.22659982275437
天津城建大学,,"['天津市', '天津市教育委员会', '工科院校']",0,12,,False,False,天津市,天津市,工科院校,39.101033395191756,117.10188438575155
西安财经学院,,"['西安市', '陕西省教育厅', '财经院校']",4,20,,False,False,陕西省,西安市,财经院校,34.25925586238061,109.00975081448848
安徽商贸职业技术学院,,"['芜湖市', '安徽省教育厅', '财经院校']",0,,,False,False,安徽省,芜湖市,财经院校,31.295053176440923,118.37397158453147
山东职业学院,,"['济南市', '山东省教育厅', '工科院校']",0,,,False,False,山东省,济南市,工科院校,36.670649908988786,117.06052397464728
山西财经大学华商学院,,"['太原市', '山西省教育厅', '财经院校']",0,,,False,False,山西省,太原市,财经院校,37.846188041370425,112.560824988686
包头钢铁职业技术学院,,"['包头市', '内蒙古自治区教育厅', '工科院校']",0,,,False,False,内蒙古省,包头市,工科院校,40.63066307260391,109.84092146217824
蚌埠学院,,"['蚌埠市', '安徽省教育厅', '工科院校']",0,,,False,False,安徽省,蚌埠市,工科院校,32.951638213156286,117.39869476693106
甘肃民族师范学院,,"['甘南藏族自治州', '甘肃省教育厅', '师范院校']",0,,,False,False,甘肃省,甘南藏族自治州,师范院校,22.538315850554728,113.99670641466334
山东劳动职业技术学院,,"['济南市', '山东省教育厅', '工科院校']",0,,,False,False,山东省,济南市,工科院校,36.65283309187834,116.9789920597812
山东服装职业学院,,"['泰安市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,泰安市,综合院校,31.03605985984831,120.30759988629661
辽宁中医药大学杏林学院,,"['沈阳市', '辽宁省教育厅', '医药院校']",0,,,False,False,辽宁省,沈阳市,医药院校,41.68562688388713,123.42079611762198
连云港职业技术学院,,"['连云港市', '江苏省教育厅', '工科院校']",0,,,False,False,江苏省,连云港市,工科院校,34.66876452031344,119.2486424968808
池州学院,,"['池州市', '安徽省教育厅', '师范院校']",0,,,False,False,安徽省,池州市,师范院校,30.649346329937075,117.57428097547229
兰州文理学院,,"['兰州市', '甘肃省教育厅', '综合院校']",0,,,False,False,甘肃省,兰州市,综合院校,36.07059907440069,103.90344812612408
新疆维吾尔医学专科学校,,"['和田地区', '新疆维吾尔自治区教育厅', '医药院校']",0,,,False,False,新疆省,和田地区,医药院校,36.65186219609679,117.00542541805672
阜阳职业技术学院,,"['阜阳市', '安徽省教育厅', '工科院校']",0,,,False,False,安徽省,阜阳市,工科院校,32.89371755947436,115.79701316806275
莱芜职业技术学院,,"['莱芜市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,莱芜市,综合院校,36.250721879142574,117.73534697375024
德州科技职业学院,,"['德州市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,德州市,综合院校,36.94937342205465,116.62131546165377
辽宁何氏医学院,,"['沈阳市', '辽宁省教育厅', '医药院校']",0,,,False,False,辽宁省,沈阳市,医药院校,22.538378439501724,114.00061098939172
东莞理工学院,,"['东莞市', '广东省教育厅', '工科院校']",0,,,False,False,广东省,东莞市,工科院校,22.97387189734759,113.99266116529213
山东女子学院,,"['济南市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,济南市,综合院校,36.64050991362481,117.01780496628972
潍坊科技学院,,"['潍坊市', '山东省教育厅', '工科院校']",0,,,False,False,山东省,潍坊市,工科院校,36.890666610614865,118.7817553046833
安徽财经大学商学院,,"['蚌埠市', '安徽省教育厅', '财经院校']",0,,,False,False,安徽省,蚌埠市,财经院校,32.92931276327377,117.40147484282335
江西制造职业技术学院,,"['南昌市', '江西省教育厅', '工科院校']",0,,,False,False,江西省,南昌市,工科院校,28.677872041771288,116.00990598902342
南通职业大学,,"['南通市', '江苏省教育厅', '工科院校']",0,,,False,False,江苏省,南通市,工科院校,32.01402289004415,120.90025766514898
淮南联合大学,,"['淮南市', '安徽省教育厅', '综合院校']",0,,,False,False,安徽省,淮南市,综合院校,32.618115137202935,116.95471697032396
烟台南山学院,,"['烟台市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,烟台市,综合院校,37.60541904904147,120.49920342106405
山东力明科技职业学院,,"['泰安市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,泰安市,综合院校,36.59016152270523,116.89719191088986
金肯职业技术学院,,"['南京市', '江苏省教育厅', '工科院校']",0,,,False,False,江苏省,南京市,工科院校,31.691347473184063,118.8863907389605
山东凯文科技职业学院,,"['济南市', '山东省教育厅', '工科院校']",0,,,False,False,山东省,济南市,工科院校,36.677851637690466,117.51462522519907
安徽大学江淮学院,,"['合肥市', '安徽省教育厅', '综合院校']",0,,,False,False,安徽省,合肥市,综合院校,31.852875118836025,117.25782914431709
江西工程职业学院,,"['南昌市', '江西省教育厅', '综合院校']",0,,,False,False,江西省,南昌市,综合院校,22.655981918507194,114.03089852744777
首都体育学院,,"['北京市', '北京市教育委员会', '体育院校']",0,,,False,False,北京市,北京市,体育院校,39.97581204980818,116.35382298757283
湖南中医药大学,,"['长沙市', '湖南省教育厅', '医药院校']",1,24,14,False,False,湖南省,长沙市,医药院校,28.135339357243137,112.90074737250082
邢台职业技术学院,,"['邢台市', '河北省教育厅', '工科院校']",0,,,False,False,河北省,邢台市,工科院校,37.0903669441566,114.46726598436109
常州轻工职业技术学院,,"['常州市', '江苏省教育厅', '工科院校']",0,,,False,False,江苏省,常州市,工科院校,31.683884931584267,119.94651125435061
江西青年职业学院,,"['南昌市', '江西省教育厅', '综合院校']",0,,,False,False,江西省,南昌市,综合院校,28.76443314359365,115.83462825865223
河北科技师范学院,,"['秦皇岛市', '河北省教育厅', '师范院校']",0,,,False,False,河北省,秦皇岛市,师范院校,39.918242513817205,119.55472958923133
苏州职业大学,,"['苏州市', '江苏省教育厅', '工科院校']",0,,,False,False,江苏省,苏州市,工科院校,31.229724892402334,120.60343704328662
硅湖职业技术学院,,"['苏州市', '江苏省教育厅', '工科院校']",0,,,False,False,江苏省,苏州市,工科院校,31.26913888078859,121.57379096703126
沈阳航空职业技术学院,,"['沈阳市', '辽宁省教育厅', '工科院校']",0,,,False,False,辽宁省,沈阳市,工科院校,41.87575224280779,123.43571230095407
常州工程职业技术学院,,"['常州市', '江苏省教育厅', '工科院校']",0,,,False,False,江苏省,常州市,工科院校,31.68995368898923,119.95297025062845
安徽工业大学工商学院,,"['马鞍山市', '安徽省教育厅', '工科院校']",0,,,False,False,安徽省,马鞍山市,工科院校,31.697701540042196,118.52069685398703
上饶职业技术学院,,"['上饶市', '江西省教育厅', '工科院校']",0,,,False,False,江西省,上饶市,工科院校,28.48413947790497,117.90910206030263
广东文理职业学院,,"['湛江市', '广东省教育厅', '医药院校']",0,,,False,False,广东省,湛江市,医药院校,22.53581126769833,113.99743053873469
北京第二外国语学院,,"['北京市', '北京市教育委员会', '语言院校']",0,12,,False,False,北京市,北京市,语言院校,39.91852805812361,116.57010001029117
湖南理工学院,,"['岳阳市', '湖南省教育厅', '工科院校']",0,,,False,False,湖南省,岳阳市,工科院校,29.346631036189432,113.15275395781198
常州工学院,,"['常州市', '江苏省教育厅', '工科院校']",0,24,,False,False,江苏省,常州市,工科院校,31.82213396643005,119.99905853346228
三明学院,,"['三明市', '福建省教育厅', '综合院校']",0,,,False,False,福建省,三明市,综合院校,26.198799995571132,117.57098202239185
长春医学高等专科学校,,"['长春市', '吉林省教育厅', '医药院校']",0,,,False,False,吉林省,长春市,医药院校,43.89144616392636,125.43662099050002
济宁职业技术学院,,"['济宁市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,济宁市,综合院校,35.44127071606961,116.5981053133786
郴州职业技术学院,,"['郴州市', '湖南省教育厅', '综合院校']",0,,,False,False,湖南省,郴州市,综合院校,25.78678498598645,113.09980396835769
江苏农林职业技术学院,,"['镇江市', '江苏省教育厅', '农业院校']",0,,,False,False,江苏省,镇江市,农业院校,31.96425799231854,119.1782790347592
烟台大学文经学院,,"['烟台市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,烟台市,综合院校,37.48188270083766,121.46486181207747
安徽建筑大学城市建设学院,,"['合肥市', '安徽省教育厅', '工科院校']",0,,,False,False,安徽省,合肥市,工科院校,31.7502690977165,117.22991448025564
江西航空职业技术学院,,"['南昌市', '江西省教育厅', '工科院校']",0,,,False,False,江西省,南昌市,工科院校,28.646424070228473,115.93058722946849
龙岩学院,,"['龙岩市', '福建省教育厅', '综合院校']",0,,,False,False,福建省,龙岩市,综合院校,25.03587404034984,117.02961901545743
